State,Gender,Race,Year,Population
Tennessee,Female,American Indian or Alaska Native,2010.0,12366.0
Alaska,Female,Asian,2010.0,20808.0
South Dakota,Male,More than one race,2010.0,7894.0
South Dakota,Male,White,2010.0,353981.0
South Dakota,Male,Native Hawaiian or Other Pacific Islander,2010.0,291.0
South Dakota,Male,Black or African American,2010.0,6492.0
South Dakota,Male,Asian,2010.0,3744.0
Alaska,Female,Black or African American,2010.0,11026.0
Virginia,Male,White,2010.0,2843621.0
South Dakota,Male,American Indian or Alaska Native,2010.0,36032.0
Tennessee,Male,American Indian or Alaska Native,2010.0,13981.0
Texas,Male,White,2010.0,10194200.0
Tennessee,Male,Asian,2010.0,44605.0
Tennessee,Male,Black or African American,2010.0,504643.0
Texas,Male,Black or African American,2010.0,1488283.0
Wyoming,Male,More than one race,2010.0,4944.0
Alabama,Male,Black or African American,2010.0,587969.0
Texas,Male,Asian,2010.0,492050.0
Texas,Male,American Indian or Alaska Native,2010.0,129309.0
Texas,Female,More than one race,2010.0,206112.0
Texas,Female,White,2010.0,10264300.0
Alabama,Male,Native Hawaiian or Other Pacific Islander,2010.0,2931.0
Texas,Female,Native Hawaiian or Other Pacific Islander,2010.0,15638.0
Virginia,Male,Black or African American,2010.0,756926.0
Texas,Female,Black or African American,2010.0,1594402.0
Texas,Female,Asian,2010.0,518567.0
Texas,Female,American Indian or Alaska Native,2010.0,122682.0
Alabama,Male,White,2010.0,1657051.0
Tennessee,Male,More than one race,2010.0,47565.0
Tennessee,Male,White,2010.0,2484142.0
Tennessee,Male,Native Hawaiian or Other Pacific Islander,2010.0,2910.0
Alabama,Male,More than one race,2010.0,31775.0
Oklahoma,Female,Native Hawaiian or Other Pacific Islander,2010.0,2642.0
Florida,Female,Black or African American,2010.0,1604089.0
North Carolina,Male,More than one race,2010.0,86241.0
Oklahoma,Female,American Indian or Alaska Native,2010.0,170183.0
North Carolina,Male,White,2010.0,3415549.0
Ohio,Male,Native Hawaiian or Other Pacific Islander,2010.0,2733.0
Arizona,Male,Native Hawaiian or Other Pacific Islander,2010.0,8736.0
North Carolina,Male,Black or African American,2010.0,983608.0
North Carolina,Female,White,2010.0,3508266.0
Arkansas,Female,Black or African American,2010.0,238623.0
Ohio,Male,American Indian or Alaska Native,2010.0,15304.0
North Dakota,Male,More than one race,2010.0,5439.0
North Dakota,Female,More than one race,2010.0,5556.0
North Dakota,Female,Native Hawaiian or Other Pacific Islander,2010.0,161.0
Ohio,Male,More than one race,2010.0,105042.0
North Dakota,Male,White,2010.0,308533.0
Ohio,Female,Black or African American,2010.0,747896.0
North Carolina,Male,Native Hawaiian or Other Pacific Islander,2010.0,5481.0
Washington,Male,Asian,2010.0,229208.0
North Dakota,Female,White,2010.0,301985.0
Arizona,Male,White,2010.0,2696389.0
Washington,Male,American Indian or Alaska Native,2010.0,62534.0
Arizona,Male,Black or African American,2010.0,147100.0
North Carolina,Male,American Indian or Alaska Native,2010.0,74121.0
North Carolina,Female,More than one race,2010.0,90863.0
North Dakota,Female,Asian,2010.0,3620.0
Ohio,Male,White,2010.0,4735673.0
Ohio,Male,Asian,2010.0,94835.0
Arizona,Male,Asian,2010.0,88871.0
Wyoming,Male,Black or African American,2010.0,3083.0
Ohio,Female,Asian,2010.0,103459.0
North Carolina,Female,Native Hawaiian or Other Pacific Islander,2010.0,4909.0
North Dakota,Male,Asian,2010.0,3572.0
North Carolina,Female,Black or African American,2010.0,1112675.0
Ohio,Female,White,2010.0,4926900.0
Ohio,Male,Black or African American,2010.0,680511.0
North Dakota,Female,Black or African American,2010.0,3418.0
Ohio,Female,American Indian or Alaska Native,2010.0,14482.0
Arkansas,Female,American Indian or Alaska Native,2010.0,13073.0
Arkansas,Female,Native Hawaiian or Other Pacific Islander,2010.0,3235.0
Arizona,Male,More than one race,2010.0,76511.0
Ohio,Female,Native Hawaiian or Other Pacific Islander,2010.0,2608.0
North Carolina,Male,Asian,2010.0,105070.0
Oklahoma,Female,Black or African American,2010.0,143209.0
Washington,Female,More than one race,2010.0,142472.0
North Dakota,Male,Black or African American,2010.0,5109.0
Arizona,Male,American Indian or Alaska Native,2010.0,166315.0
North Dakota,Male,Native Hawaiian or Other Pacific Islander,2010.0,177.0
Ohio,Female,More than one race,2010.0,109893.0
North Dakota,Female,American Indian or Alaska Native,2010.0,18899.0
North Dakota,Male,American Indian or Alaska Native,2010.0,18246.0
Washington,Male,Black or African American,2010.0,136572.0
Oklahoma,Female,Asian,2010.0,35571.0
Arkansas,Female,Asian,2010.0,20008.0
Tennessee,Male,More than one race,2011.0,49465.0
New Mexico,Female,Black or African American,2011.0,22914.0
Iowa,Female,Native Hawaiian or Other Pacific Islander,2011.0,1283.0
Texas,Female,American Indian or Alaska Native,2011.0,124667.0
Iowa,Male,American Indian or Alaska Native,2011.0,7181.0
Iowa,Female,More than one race,2011.0,23463.0
Iowa,Female,White,2011.0,1440042.0
Iowa,Female,Black or African American,2011.0,44774.0
North Dakota,Female,Asian,2011.0,3841.0
Iowa,Female,Asian,2011.0,29830.0
New Mexico,Female,White,2011.0,876438.0
Iowa,Female,American Indian or Alaska Native,2011.0,6939.0
Indiana,Female,American Indian or Alaska Native,2011.0,12023.0
New Mexico,Male,American Indian or Alaska Native,2011.0,103565.0
Indiana,Female,Asian,2011.0,58533.0
Texas,Male,Asian,2011.0,512450.0
Indiana,Female,Black or African American,2011.0,317844.0
Washington,Male,Asian,2011.0,238646.0
Texas,Male,American Indian or Alaska Native,2011.0,131372.0
Indiana,Female,Native Hawaiian or Other Pacific Islander,2011.0,1800.0
Indiana,Female,White,2011.0,2862477.0
Texas,Female,More than one race,2011.0,216087.0
Indiana,Female,More than one race,2011.0,57254.0
Washington,Male,White,2011.0,2793175.0
Indiana,Male,American Indian or Alaska Native,2011.0,12782.0
Texas,Female,White,2011.0,10405165.0
Indiana,Male,Asian,2011.0,55547.0
New Mexico,Female,More than one race,2011.0,24027.0
Texas,Female,Native Hawaiian or Other Pacific Islander,2011.0,16131.0
Indiana,Male,Black or African American,2011.0,293559.0
Wisconsin,Male,American Indian or Alaska Native,2011.0,30863.0
North Dakota,Female,American Indian or Alaska Native,2011.0,19331.0
Indiana,Male,Native Hawaiian or Other Pacific Islander,2011.0,1831.0
Wisconsin,Female,More than one race,2011.0,46955.0
Indiana,Male,White,2011.0,2787720.0
Texas,Female,Black or African American,2011.0,1623026.0
New Mexico,Female,Native Hawaiian or Other Pacific Islander,2011.0,1579.0
Indiana,Male,More than one race,2011.0,55158.0
Virginia,Male,Black or African American,2011.0,762794.0
Texas,Female,Asian,2011.0,540685.0
Tennessee,Male,White,2011.0,2494946.0
Nebraska,Female,More than one race,2011.0,17063.0
New Mexico,Female,Asian,2011.0,17972.0
Tennessee,Female,Asian,2011.0,52468.0
Kansas,Male,White,2011.0,1243816.0
New Jersey,Male,Black or African American,2011.0,608291.0
Kansas,Male,More than one race,2011.0,37230.0
Tennessee,Female,American Indian or Alaska Native,2011.0,12635.0
North Dakota,Female,More than one race,2011.0,5805.0
Kentucky,Female,American Indian or Alaska Native,2011.0,5785.0
South Dakota,Male,More than one race,2011.0,8170.0
Kentucky,Female,Asian,2011.0,28088.0
Washington,Male,More than one race,2011.0,142723.0
Kentucky,Female,Black or African American,2011.0,176140.0
Wisconsin,Female,Native Hawaiian or Other Pacific Islander,2011.0,1227.0
New Jersey,Male,Asian,2011.0,374769.0
Kentucky,Female,Native Hawaiian or Other Pacific Islander,2011.0,1483.0
South Dakota,Male,White,2011.0,357108.0
South Dakota,Male,Native Hawaiian or Other Pacific Islander,2011.0,288.0
Kentucky,Female,White,2011.0,1972964.0
New Jersey,Male,American Indian or Alaska Native,2011.0,26409.0
Kentucky,Female,More than one race,2011.0,35607.0
South Dakota,Male,Black or African American,2011.0,7059.0
Kentucky,Male,American Indian or Alaska Native,2011.0,6467.0
Kentucky,Male,Asian,2011.0,24965.0
South Dakota,Male,Asian,2011.0,4064.0
North Dakota,Male,American Indian or Alaska Native,2011.0,18674.0
Kentucky,Male,Black or African American,2011.0,172970.0
New Jersey,Female,More than one race,2011.0,84978.0
Kentucky,Male,Native Hawaiian or Other Pacific Islander,2011.0,1764.0
Kansas,Male,Native Hawaiian or Other Pacific Islander,2011.0,1502.0
Iowa,Male,Asian,2011.0,29574.0
Kansas,Male,Black or African American,2011.0,89365.0
North Dakota,Female,White,2011.0,305064.0
Tennessee,Male,Native Hawaiian or Other Pacific Islander,2011.0,2974.0
Iowa,Male,Black or African American,2011.0,50367.0
Tennessee,Male,Black or African American,2011.0,510355.0
Iowa,Male,Native Hawaiian or Other Pacific Islander,2011.0,1405.0
New Mexico,Female,American Indian or Alaska Native,2011.0,109337.0
Iowa,Male,White,2011.0,1407875.0
Tennessee,Male,Asian,2011.0,46840.0
Iowa,Male,More than one race,2011.0,23603.0
North Dakota,Female,Black or African American,2011.0,3841.0
North Carolina,Male,More than one race,2011.0,89630.0
Kansas,Female,American Indian or Alaska Native,2011.0,16515.0
Tennessee,Male,American Indian or Alaska Native,2011.0,14251.0
Kansas,Female,Asian,2011.0,37986.0
Kansas,Female,Black or African American,2011.0,85751.0
Tennessee,Female,More than one race,2011.0,51537.0
Kansas,Female,Native Hawaiian or Other Pacific Islander,2011.0,1283.0
New Jersey,Male,White,2011.0,3205509.0
North Dakota,Female,Native Hawaiian or Other Pacific Islander,2011.0,179.0
Kansas,Female,White,2011.0,1265423.0
Wisconsin,Female,White,2011.0,2534918.0
Tennessee,Female,White,2011.0,2589665.0
Kansas,Female,More than one race,2011.0,38281.0
New Jersey,Male,Native Hawaiian or Other Pacific Islander,2011.0,3986.0
Virginia,Male,Native Hawaiian or Other Pacific Islander,2011.0,4396.0
Kansas,Male,American Indian or Alaska Native,2011.0,16881.0
Kansas,Male,Asian,2011.0,35192.0
Tennessee,Female,Native Hawaiian or Other Pacific Islander,2011.0,2620.0
Tennessee,Female,Black or African American,2011.0,571535.0
New Jersey,Male,More than one race,2011.0,81720.0
New Mexico,Male,Black or African American,2011.0,26922.0
Texas,Male,Black or African American,2011.0,1516590.0
Wisconsin,Male,More than one race,2011.0,45448.0
Virginia,Female,More than one race,2011.0,105841.0
Vermont,Male,Asian,2011.0,3833.0
Georgia,Male,Asian,2011.0,163967.0
New York,Male,Asian,2011.0,734794.0
Vermont,Male,American Indian or Alaska Native,2011.0,1203.0
Georgia,Male,Black or African American,2011.0,1434762.0
North Carolina,Female,White,2011.0,3531728.0
Georgia,Male,Native Hawaiian or Other Pacific Islander,2011.0,5733.0
Vermont,Female,More than one race,2011.0,5387.0
Georgia,Male,White,2011.0,3071350.0
New York,Male,American Indian or Alaska Native,2011.0,93091.0
Vermont,Female,White,2011.0,303361.0
Georgia,Male,American Indian or Alaska Native,2011.0,26065.0
Georgia,Male,More than one race,2011.0,84691.0
North Carolina,Female,More than one race,2011.0,94354.0
Hawaii,Female,Asian,2011.0,285169.0
Vermont,Female,Native Hawaiian or Other Pacific Islander,2011.0,80.0
Hawaii,Female,Black or African American,2011.0,9781.0
New York,Female,More than one race,2011.0,222295.0
Vermont,Female,Black or African American,2011.0,3022.0
Hawaii,Female,Native Hawaiian or Other Pacific Islander,2011.0,69250.0
Hawaii,Female,White,2011.0,162850.0
Wisconsin,Male,White,2011.0,2505027.0
Vermont,Female,Asian,2011.0,4888.0
Hawaii,Female,More than one race,2011.0,158950.0
Vermont,Female,American Indian or Alaska Native,2011.0,1147.0
Hawaii,Male,American Indian or Alaska Native,2011.0,2750.0
Hawaii,Female,American Indian or Alaska Native,2011.0,2415.0
New York,Female,White,2011.0,7108432.0
Georgia,Female,More than one race,2011.0,90258.0
Georgia,Female,White,2011.0,3102587.0
Florida,Female,Native Hawaiian or Other Pacific Islander,2011.0,9497.0
Florida,Female,White,2011.0,7604626.0
Virginia,Female,Native Hawaiian or Other Pacific Islander,2011.0,4074.0
Florida,Female,More than one race,2011.0,178246.0
North Carolina,Female,American Indian or Alaska Native,2011.0,74839.0
Florida,Male,American Indian or Alaska Native,2011.0,47772.0
Virginia,Female,Black or African American,2011.0,832109.0
Florida,Male,Asian,2011.0,227819.0
Virginia,Female,Asian,2011.0,247083.0
Florida,Male,Black or African American,2011.0,1520854.0
Wyoming,Female,American Indian or Alaska Native,2011.0,7254.0
New York,Male,More than one race,2011.0,204720.0
Florida,Male,Native Hawaiian or Other Pacific Islander,2011.0,9947.0
New York,Male,Black or African American,2011.0,1579119.0
Virginia,Female,American Indian or Alaska Native,2011.0,20190.0
Florida,Male,White,2011.0,7341294.0
New York,Male,White,2011.0,6818974.0
Vermont,Male,More than one race,2011.0,5141.0
Florida,Male,More than one race,2011.0,170173.0
Vermont,Male,White,2011.0,295071.0
Georgia,Female,American Indian or Alaska Native,2011.0,22865.0
Georgia,Female,Asian,2011.0,174590.0
Vermont,Male,Native Hawaiian or Other Pacific Islander,2011.0,92.0
Georgia,Female,Black or African American,2011.0,1620583.0
New York,Male,Native Hawaiian or Other Pacific Islander,2011.0,12077.0
North Carolina,Female,Native Hawaiian or Other Pacific Islander,2011.0,5125.0
Georgia,Female,Native Hawaiian or Other Pacific Islander,2011.0,4980.0
Vermont,Male,Black or African American,2011.0,3824.0
North Carolina,Female,Black or African American,2011.0,1126332.0
Illinois,Male,More than one race,2011.0,107492.0
Utah,Male,More than one race,2011.0,30865.0
Hawaii,Male,Black or African American,2011.0,15030.0
Idaho,Male,More than one race,2011.0,16559.0
New Mexico,Male,More than one race,2011.0,23524.0
Illinois,Female,American Indian or Alaska Native,2011.0,35484.0
Wisconsin,Male,Black or African American,2011.0,182268.0
Utah,Female,Black or African American,2011.0,15157.0
Illinois,Female,Asian,2011.0,325453.0
New Mexico,Male,White,2011.0,857664.0
Utah,Female,Asian,2011.0,32359.0
Illinois,Female,Black or African American,2011.0,1010635.0
North Carolina,Male,Native Hawaiian or Other Pacific Islander,2011.0,5572.0
Utah,Female,American Indian or Alaska Native,2011.0,20723.0
Illinois,Female,Native Hawaiian or Other Pacific Islander,2011.0,3654.0
New Mexico,Male,Native Hawaiian or Other Pacific Islander,2011.0,1644.0
Utah,Female,Native Hawaiian or Other Pacific Islander,2011.0,12755.0
Illinois,Female,White,2011.0,5069938.0
Illinois,Female,More than one race,2011.0,110461.0
Illinois,Male,American Indian or Alaska Native,2011.0,38442.0
Texas,Male,More than one race,2011.0,210622.0
Kentucky,Male,White,2011.0,1908848.0
Illinois,Male,Asian,2011.0,302818.0
Texas,Male,White,2011.0,10332413.0
Illinois,Male,Black or African American,2011.0,892130.0
North Carolina,Male,White,2011.0,3431545.0
Illinois,Male,Native Hawaiian or Other Pacific Islander,2011.0,3874.0
Texas,Male,Native Hawaiian or Other Pacific Islander,2011.0,16421.0
Illinois,Male,White,2011.0,4967073.0
Wisconsin,Male,Asian,2011.0,66978.0
New Mexico,Male,Asian,2011.0,14864.0
Virginia,Male,Asian,2011.0,221592.0
Hawaii,Male,Asian,2011.0,249455.0
Idaho,Male,White,2011.0,745493.0
Idaho,Male,Native Hawaiian or Other Pacific Islander,2011.0,1525.0
Washington,Male,Native Hawaiian or Other Pacific Islander,2011.0,22715.0
Hawaii,Male,Native Hawaiian or Other Pacific Islander,2011.0,71939.0
New York,Female,Native Hawaiian or Other Pacific Islander,2011.0,12502.0
Hawaii,Male,White,2011.0,190467.0
Utah,Male,White,2011.0,1300040.0
North Carolina,Male,American Indian or Alaska Native,2011.0,74863.0
Hawaii,Male,More than one race,2011.0,161273.0
Virginia,Male,American Indian or Alaska Native,2011.0,22012.0
Idaho,Female,American Indian or Alaska Native,2011.0,13199.0
Utah,Male,Native Hawaiian or Other Pacific Islander,2011.0,13851.0
Idaho,Female,Asian,2011.0,11446.0
New York,Female,Black or African American,2011.0,1828622.0
Idaho,Female,Black or African American,2011.0,4901.0
North Carolina,Male,Black or African American,2011.0,994849.0
Wisconsin,Male,Native Hawaiian or Other Pacific Islander,2011.0,1371.0
Idaho,Female,Native Hawaiian or Other Pacific Islander,2011.0,1339.0
North Carolina,Male,Asian,2011.0,109860.0
Utah,Male,Asian,2011.0,28313.0
Idaho,Female,White,2011.0,743175.0
New York,Female,Asian,2011.0,793043.0
Idaho,Female,More than one race,2011.0,16719.0
Utah,Male,American Indian or Alaska Native,2011.0,20986.0
Idaho,Male,American Indian or Alaska Native,2011.0,13387.0
Utah,Female,More than one race,2011.0,30066.0
Idaho,Male,Asian,2011.0,9484.0
New York,Female,American Indian or Alaska Native,2011.0,91572.0
Idaho,Male,Black or African American,2011.0,6683.0
Utah,Female,White,2011.0,1289497.0
Utah,Male,Black or African American,2011.0,19772.0
South Dakota,Male,American Indian or Alaska Native,2011.0,36672.0
South Dakota,Female,Native Hawaiian or Other Pacific Islander,2011.0,259.0
New Jersey,Female,White,2011.0,3336945.0
Nevada,Male,American Indian or Alaska Native,2011.0,21819.0
Washington,Female,Black or African American,2011.0,120955.0
Pennsylvania,Female,Asian,2011.0,194676.0
Mississippi,Female,American Indian or Alaska Native,2011.0,8409.0
Washington,Female,More than one race,2011.0,146188.0
Mississippi,Female,Asian,2011.0,14690.0
Pennsylvania,Female,American Indian or Alaska Native,2011.0,20307.0
Mississippi,Female,Black or African American,2011.0,587032.0
