"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths
	"Oregon"	"41"	"2014"	"2014"	"Male"	"M"	404
	"Oregon"	"41"	"2015"	"2015"	"Female"	"F"	76
	"Oregon"	"41"	"2015"	"2015"	"Male"	"M"	399
	"Oregon"	"41"	"2016"	"2016"	"Female"	"F"	77
	"Oregon"	"41"	"2016"	"2016"	"Male"	"M"	426
	"Oregon"	"41"	"2017"	"2017"	"Female"	"F"	83
	"Oregon"	"41"	"2017"	"2017"	"Male"	"M"	436
	"Oregon"	"41"	"2018"	"2018"	"Female"	"F"	79
	"Oregon"	"41"	"2018"	"2018"	"Male"	"M"	425
	"Oregon"	"41"	"2019"	"2019"	"Female"	"F"	86
	"Oregon"	"41"	"2019"	"2019"	"Male"	"M"	469
	"Oregon"	"41"	"2020 "	"2020"	"Female"	"F"	82
	"Oregon"	"41"	"2020 "	"2020"	"Male"	"M"	494
	"Pennsylvania"	"42"	"1999"	"1999"	"Female"	"F"	158
	"Pennsylvania"	"42"	"1999"	"1999"	"Male"	"M"	1033
	"Pennsylvania"	"42"	"2000"	"2000"	"Female"	"F"	144
	"Pennsylvania"	"42"	"2000"	"2000"	"Male"	"M"	1106
	"Pennsylvania"	"42"	"2001"	"2001"	"Female"	"F"	155
	"Pennsylvania"	"42"	"2001"	"2001"	"Male"	"M"	1011
	"Pennsylvania"	"42"	"2002"	"2002"	"Female"	"F"	167
	"Pennsylvania"	"42"	"2002"	"2002"	"Male"	"M"	1050
	"Pennsylvania"	"42"	"2003"	"2003"	"Female"	"F"	137
	"Pennsylvania"	"42"	"2003"	"2003"	"Male"	"M"	1091
	"Pennsylvania"	"42"	"2004"	"2004"	"Female"	"F"	166
	"Pennsylvania"	"42"	"2004"	"2004"	"Male"	"M"	1102
	"Pennsylvania"	"42"	"2005"	"2005"	"Female"	"F"	146
	"Pennsylvania"	"42"	"2005"	"2005"	"Male"	"M"	1204
	"Pennsylvania"	"42"	"2006"	"2006"	"Female"	"F"	134
	"Pennsylvania"	"42"	"2006"	"2006"	"Male"	"M"	1231
	"Pennsylvania"	"42"	"2007"	"2007"	"Female"	"F"	128
	"Pennsylvania"	"42"	"2007"	"2007"	"Male"	"M"	1184
	"Pennsylvania"	"42"	"2008"	"2008"	"Female"	"F"	138
	"Pennsylvania"	"42"	"2008"	"2008"	"Male"	"M"	1197
	"Pennsylvania"	"42"	"2009"	"2009"	"Female"	"F"	187
	"Pennsylvania"	"42"	"2009"	"2009"	"Male"	"M"	1149
	"Pennsylvania"	"42"	"2010"	"2010"	"Female"	"F"	142
	"Pennsylvania"	"42"	"2010"	"2010"	"Male"	"M"	1160
	"Pennsylvania"	"42"	"2011"	"2011"	"Female"	"F"	170
	"Pennsylvania"	"42"	"2011"	"2011"	"Male"	"M"	1259
	"Pennsylvania"	"42"	"2012"	"2012"	"Female"	"F"	170
	"Pennsylvania"	"42"	"2012"	"2012"	"Male"	"M"	1267
	"Pennsylvania"	"42"	"2013"	"2013"	"Female"	"F"	198
	"Pennsylvania"	"42"	"2013"	"2013"	"Male"	"M"	1239
	"Pennsylvania"	"42"	"2014"	"2014"	"Female"	"F"	167
	"Pennsylvania"	"42"	"2014"	"2014"	"Male"	"M"	1215
	"Pennsylvania"	"42"	"2015"	"2015"	"Female"	"F"	182
	"Pennsylvania"	"42"	"2015"	"2015"	"Male"	"M"	1293
	"Pennsylvania"	"42"	"2016"	"2016"	"Female"	"F"	187
	"Pennsylvania"	"42"	"2016"	"2016"	"Male"	"M"	1354
	"Pennsylvania"	"42"	"2017"	"2017"	"Female"	"F"	229
	"Pennsylvania"	"42"	"2017"	"2017"	"Male"	"M"	1386
	"Pennsylvania"	"42"	"2018"	"2018"	"Female"	"F"	210
	"Pennsylvania"	"42"	"2018"	"2018"	"Male"	"M"	1428
	"Pennsylvania"	"42"	"2019"	"2019"	"Female"	"F"	180
	"Pennsylvania"	"42"	"2019"	"2019"	"Male"	"M"	1354
	"Pennsylvania"	"42"	"2020 "	"2020"	"Female"	"F"	198
	"Pennsylvania"	"42"	"2020 "	"2020"	"Male"	"M"	1539
	"Rhode Island"	"44"	"1999"	"1999"	"Female"	"F"	Suppressed
	"Rhode Island"	"44"	"1999"	"1999"	"Male"	"M"	48
	"Rhode Island"	"44"	"2000"	"2000"	"Female"	"F"	Suppressed
	"Rhode Island"	"44"	"2000"	"2000"	"Male"	"M"	51
	"Rhode Island"	"44"	"2001"	"2001"	"Female"	"F"	Suppressed
	"Rhode Island"	"44"	"2001"	"2001"	"Male"	"M"	43
	"Rhode Island"	"44"	"2002"	"2002"	"Female"	"F"	Suppressed
	"Rhode Island"	"44"	"2002"	"2002"	"Male"	"M"	50
	"Rhode Island"	"44"	"2003"	"2003"	"Female"	"F"	Suppressed
	"Rhode Island"	"44"	"2003"	"2003"	"Male"	"M"	32
	"Rhode Island"	"44"	"2004"	"2004"	"Female"	"F"	Suppressed
	"Rhode Island"	"44"	"2004"	"2004"	"Male"	"M"	35
	"Rhode Island"	"44"	"2005"	"2005"	"Female"	"F"	Suppressed
	"Rhode Island"	"44"	"2005"	"2005"	"Male"	"M"	35
	"Rhode Island"	"44"	"2006"	"2006"	"Female"	"F"	Suppressed
	"Rhode Island"	"44"	"2006"	"2006"	"Male"	"M"	39
	"Rhode Island"	"44"	"2007"	"2007"	"Female"	"F"	Suppressed
	"Rhode Island"	"44"	"2007"	"2007"	"Male"	"M"	35
	"Rhode Island"	"44"	"2008"	"2008"	"Female"	"F"	Suppressed
	"Rhode Island"	"44"	"2008"	"2008"	"Male"	"M"	40
	"Rhode Island"	"44"	"2009"	"2009"	"Female"	"F"	Suppressed
	"Rhode Island"	"44"	"2009"	"2009"	"Male"	"M"	52
	"Rhode Island"	"44"	"2010"	"2010"	"Female"	"F"	Suppressed
	"Rhode Island"	"44"	"2010"	"2010"	"Male"	"M"	46
	"Rhode Island"	"44"	"2011"	"2011"	"Female"	"F"	Suppressed
	"Rhode Island"	"44"	"2011"	"2011"	"Male"	"M"	28
	"Rhode Island"	"44"	"2012"	"2012"	"Female"	"F"	Suppressed
	"Rhode Island"	"44"	"2012"	"2012"	"Male"	"M"	38
	"Rhode Island"	"44"	"2013"	"2013"	"Female"	"F"	10
	"Rhode Island"	"44"	"2013"	"2013"	"Male"	"M"	45
	"Rhode Island"	"44"	"2014"	"2014"	"Female"	"F"	Suppressed
	"Rhode Island"	"44"	"2014"	"2014"	"Male"	"M"	29
	"Rhode Island"	"44"	"2015"	"2015"	"Female"	"F"	Suppressed
	"Rhode Island"	"44"	"2015"	"2015"	"Male"	"M"	46
	"Rhode Island"	"44"	"2016"	"2016"	"Female"	"F"	Suppressed
	"Rhode Island"	"44"	"2016"	"2016"	"Male"	"M"	42
	"Rhode Island"	"44"	"2017"	"2017"	"Female"	"F"	Suppressed
	"Rhode Island"	"44"	"2017"	"2017"	"Male"	"M"	42
	"Rhode Island"	"44"	"2018"	"2018"	"Female"	"F"	Suppressed
	"Rhode Island"	"44"	"2018"	"2018"	"Male"	"M"	34
	"Rhode Island"	"44"	"2019"	"2019"	"Female"	"F"	10
	"Rhode Island"	"44"	"2019"	"2019"	"Male"	"M"	38
	"Rhode Island"	"44"	"2020 "	"2020"	"Female"	"F"	Suppressed
	"Rhode Island"	"44"	"2020 "	"2020"	"Male"	"M"	48
	"South Carolina"	"45"	"1999"	"1999"	"Female"	"F"	109
	"South Carolina"	"45"	"1999"	"1999"	"Male"	"M"	437
	"South Carolina"	"45"	"2000"	"2000"	"Female"	"F"	85
	"South Carolina"	"45"	"2000"	"2000"	"Male"	"M"	410
	"South Carolina"	"45"	"2001"	"2001"	"Female"	"F"	116
	"South Carolina"	"45"	"2001"	"2001"	"Male"	"M"	447
	"South Carolina"	"45"	"2002"	"2002"	"Female"	"F"	92
	"South Carolina"	"45"	"2002"	"2002"	"Male"	"M"	474
	"South Carolina"	"45"	"2003"	"2003"	"Female"	"F"	109
	"South Carolina"	"45"	"2003"	"2003"	"Male"	"M"	483
	"South Carolina"	"45"	"2004"	"2004"	"Female"	"F"	95
	"South Carolina"	"45"	"2004"	"2004"	"Male"	"M"	476
	"South Carolina"	"45"	"2005"	"2005"	"Female"	"F"	95
	"South Carolina"	"45"	"2005"	"2005"	"Male"	"M"	491
	"South Carolina"	"45"	"2006"	"2006"	"Female"	"F"	126
	"South Carolina"	"45"	"2006"	"2006"	"Male"	"M"	485
	"South Carolina"	"45"	"2007"	"2007"	"Female"	"F"	97
	"South Carolina"	"45"	"2007"	"2007"	"Male"	"M"	491
	"South Carolina"	"45"	"2008"	"2008"	"Female"	"F"	78
	"South Carolina"	"45"	"2008"	"2008"	"Male"	"M"	536
	"South Carolina"	"45"	"2009"	"2009"	"Female"	"F"	107
	"South Carolina"	"45"	"2009"	"2009"	"Male"	"M"	526
	"South Carolina"	"45"	"2010"	"2010"	"Female"	"F"	103
	"South Carolina"	"45"	"2010"	"2010"	"Male"	"M"	541
	"South Carolina"	"45"	"2011"	"2011"	"Female"	"F"	128
	"South Carolina"	"45"	"2011"	"2011"	"Male"	"M"	570
	"South Carolina"	"45"	"2012"	"2012"	"Female"	"F"	132
	"South Carolina"	"45"	"2012"	"2012"	"Male"	"M"	607
	"South Carolina"	"45"	"2013"	"2013"	"Female"	"F"	138
	"South Carolina"	"45"	"2013"	"2013"	"Male"	"M"	599
	"South Carolina"	"45"	"2014"	"2014"	"Female"	"F"	140
	"South Carolina"	"45"	"2014"	"2014"	"Male"	"M"	623
	"South Carolina"	"45"	"2015"	"2015"	"Female"	"F"	154
	"South Carolina"	"45"	"2015"	"2015"	"Male"	"M"	691
	"South Carolina"	"45"	"2016"	"2016"	"Female"	"F"	151
	"South Carolina"	"45"	"2016"	"2016"	"Male"	"M"	736
	"South Carolina"	"45"	"2017"	"2017"	"Female"	"F"	150
	"South Carolina"	"45"	"2017"	"2017"	"Male"	"M"	741
	"South Carolina"	"45"	"2018"	"2018"	"Female"	"F"	141
	"South Carolina"	"45"	"2018"	"2018"	"Male"	"M"	750
	"South Carolina"	"45"	"2019"	"2019"	"Female"	"F"	156
	"South Carolina"	"45"	"2019"	"2019"	"Male"	"M"	853
	"South Carolina"	"45"	"2020 "	"2020"	"Female"	"F"	155
	"South Carolina"	"45"	"2020 "	"2020"	"Male"	"M"	971
	"South Dakota"	"46"	"1999"	"1999"	"Female"	"F"	10
	"South Dakota"	"46"	"1999"	"1999"	"Male"	"M"	62
	"South Dakota"	"46"	"2000"	"2000"	"Female"	"F"	Suppressed
	"South Dakota"	"46"	"2000"	"2000"	"Male"	"M"	54
	"South Dakota"	"46"	"2001"	"2001"	"Female"	"F"	Suppressed
	"South Dakota"	"46"	"2001"	"2001"	"Male"	"M"	47
	"South Dakota"	"46"	"2002"	"2002"	"Female"	"F"	Suppressed
	"South Dakota"	"46"	"2002"	"2002"	"Male"	"M"	56
	"South Dakota"	"46"	"2003"	"2003"	"Female"	"F"	10
	"South Dakota"	"46"	"2003"	"2003"	"Male"	"M"	61
	"South Dakota"	"46"	"2004"	"2004"	"Female"	"F"	Suppressed
	"South Dakota"	"46"	"2004"	"2004"	"Male"	"M"	67
	"South Dakota"	"46"	"2005"	"2005"	"Female"	"F"	Suppressed
	"South Dakota"	"46"	"2005"	"2005"	"Male"	"M"	77
	"South Dakota"	"46"	"2006"	"2006"	"Female"	"F"	Suppressed
	"South Dakota"	"46"	"2006"	"2006"	"Male"	"M"	68
	"South Dakota"	"46"	"2007"	"2007"	"Female"	"F"	Suppressed
	"South Dakota"	"46"	"2007"	"2007"	"Male"	"M"	45
	"South Dakota"	"46"	"2008"	"2008"	"Female"	"F"	13
	"South Dakota"	"46"	"2008"	"2008"	"Male"	"M"	70
	"South Dakota"	"46"	"2009"	"2009"	"Female"	"F"	Suppressed
	"South Dakota"	"46"	"2009"	"2009"	"Male"	"M"	70
	"South Dakota"	"46"	"2010"	"2010"	"Female"	"F"	10
	"South Dakota"	"46"	"2010"	"2010"	"Male"	"M"	63
	"South Dakota"	"46"	"2011"	"2011"	"Female"	"F"	11
	"South Dakota"	"46"	"2011"	"2011"	"Male"	"M"	56
	"South Dakota"	"46"	"2012"	"2012"	"Female"	"F"	11
	"South Dakota"	"46"	"2012"	"2012"	"Male"	"M"	73
	"South Dakota"	"46"	"2013"	"2013"	"Female"	"F"	Suppressed
	"South Dakota"	"46"	"2013"	"2013"	"Male"	"M"	70
	"South Dakota"	"46"	"2014"	"2014"	"Female"	"F"	17
	"South Dakota"	"46"	"2014"	"2014"	"Male"	"M"	69
	"South Dakota"	"46"	"2015"	"2015"	"Female"	"F"	13
	"South Dakota"	"46"	"2015"	"2015"	"Male"	"M"	81
	"South Dakota"	"46"	"2016"	"2016"	"Female"	"F"	17
	"South Dakota"	"46"	"2016"	"2016"	"Male"	"M"	86
	"South Dakota"	"46"	"2017"	"2017"	"Female"	"F"	Suppressed
	"South Dakota"	"46"	"2017"	"2017"	"Male"	"M"	89
	"South Dakota"	"46"	"2018"	"2018"	"Female"	"F"	14
	"South Dakota"	"46"	"2018"	"2018"	"Male"	"M"	100
	"South Dakota"	"46"	"2019"	"2019"	"Female"	"F"	Suppressed
	"South Dakota"	"46"	"2019"	"2019"	"Male"	"M"	103
	"South Dakota"	"46"	"2020 "	"2020"	"Female"	"F"	15
	"South Dakota"	"46"	"2020 "	"2020"	"Male"	"M"	103
	"Tennessee"	"47"	"1999"	"1999"	"Female"	"F"	133
	"Tennessee"	"47"	"1999"	"1999"	"Male"	"M"	718
	"Tennessee"	"47"	"2000"	"2000"	"Female"	"F"	134
	"Tennessee"	"47"	"2000"	"2000"	"Male"	"M"	764
	"Tennessee"	"47"	"2001"	"2001"	"Female"	"F"	129
	"Tennessee"	"47"	"2001"	"2001"	"Male"	"M"	719
	"Tennessee"	"47"	"2002"	"2002"	"Female"	"F"	158
	"Tennessee"	"47"	"2002"	"2002"	"Male"	"M"	748
	"Tennessee"	"47"	"2003"	"2003"	"Female"	"F"	145
	"Tennessee"	"47"	"2003"	"2003"	"Male"	"M"	695
	"Tennessee"	"47"	"2004"	"2004"	"Female"	"F"	142
	"Tennessee"	"47"	"2004"	"2004"	"Male"	"M"	728
	"Tennessee"	"47"	"2005"	"2005"	"Female"	"F"	151
	"Tennessee"	"47"	"2005"	"2005"	"Male"	"M"	827
	"Tennessee"	"47"	"2006"	"2006"	"Female"	"F"	151
	"Tennessee"	"47"	"2006"	"2006"	"Male"	"M"	788
	"Tennessee"	"47"	"2007"	"2007"	"Female"	"F"	158
	"Tennessee"	"47"	"2007"	"2007"	"Male"	"M"	767
	"Tennessee"	"47"	"2008"	"2008"	"Female"	"F"	167
	"Tennessee"	"47"	"2008"	"2008"	"Male"	"M"	818
	"Tennessee"	"47"	"2009"	"2009"	"Female"	"F"	124
	"Tennessee"	"47"	"2009"	"2009"	"Male"	"M"	844
	"Tennessee"	"47"	"2010"	"2010"	"Female"	"F"	157
	"Tennessee"	"47"	"2010"	"2010"	"Male"	"M"	771
	"Tennessee"	"47"	"2011"	"2011"	"Female"	"F"	165
	"Tennessee"	"47"	"2011"	"2011"	"Male"	"M"	780
	"Tennessee"	"47"	"2012"	"2012"	"Female"	"F"	154
	"Tennessee"	"47"	"2012"	"2012"	"Male"	"M"	842
	"Tennessee"	"47"	"2013"	"2013"	"Female"	"F"	166
	"Tennessee"	"47"	"2013"	"2013"	"Male"	"M"	864
	"Tennessee"	"47"	"2014"	"2014"	"Female"	"F"	159
	"Tennessee"	"47"	"2014"	"2014"	"Male"	"M"	857
	"Tennessee"	"47"	"2015"	"2015"	"Female"	"F"	181
	"Tennessee"	"47"	"2015"	"2015"	"Male"	"M"	886
	"Tennessee"	"47"	"2016"	"2016"	"Female"	"F"	186
	"Tennessee"	"47"	"2016"	"2016"	"Male"	"M"	959
	"Tennessee"	"47"	"2017"	"2017"	"Female"	"F"	200
	"Tennessee"	"47"	"2017"	"2017"	"Male"	"M"	1033
	"Tennessee"	"47"	"2018"	"2018"	"Female"	"F"	207
	"Tennessee"	"47"	"2018"	"2018"	"Male"	"M"	1014
	"Tennessee"	"47"	"2019"	"2019"	"Female"	"F"	221
	"Tennessee"	"47"	"2019"	"2019"	"Male"	"M"	1037
	"Tennessee"	"47"	"2020 "	"2020"	"Female"	"F"	222
	"Tennessee"	"47"	"2020 "	"2020"	"Male"	"M"	1237
	"Texas"	"48"	"1999"	"1999"	"Female"	"F"	338
	"Texas"	"48"	"1999"	"1999"	"Male"	"M"	1781
	"Texas"	"48"	"2000"	"2000"	"Female"	"F"	363
	"Texas"	"48"	"2000"	"2000"	"Male"	"M"	1803
	"Texas"	"48"	"2001"	"2001"	"Female"	"F"	370
	"Texas"	"48"	"2001"	"2001"	"Male"	"M"	1962
	"Texas"	"48"	"2002"	"2002"	"Female"	"F"	366
	"Texas"	"48"	"2002"	"2002"	"Male"	"M"	1916
	"Texas"	"48"	"2003"	"2003"	"Female"	"F"	390
	"Texas"	"48"	"2003"	"2003"	"Male"	"M"	2015
	"Texas"	"48"	"2004"	"2004"	"Female"	"F"	384
	"Texas"	"48"	"2004"	"2004"	"Male"	"M"	1950
	"Texas"	"48"	"2005"	"2005"	"Female"	"F"	390
	"Texas"	"48"	"2005"	"2005"	"Male"	"M"	2081
	"Texas"	"48"	"2006"	"2006"	"Female"	"F"	410
	"Texas"	"48"	"2006"	"2006"	"Male"	"M"	1993
	"Texas"	"48"	"2007"	"2007"	"Female"	"F"	372
	"Texas"	"48"	"2007"	"2007"	"Male"	"M"	2178
	"Texas"	"48"	"2008"	"2008"	"Female"	"F"	415
	"Texas"	"48"	"2008"	"2008"	"Male"	"M"	2168
	"Texas"	"48"	"2009"	"2009"	"Female"	"F"	426
	"Texas"	"48"	"2009"	"2009"	"Male"	"M"	2248
	"Texas"	"48"	"2010"	"2010"	"Female"	"F"	415
	"Texas"	"48"	"2010"	"2010"	"Male"	"M"	2284
	"Texas"	"48"	"2011"	"2011"	"Female"	"F"	430
	"Texas"	"48"	"2011"	"2011"	"Male"	"M"	2157
	"Texas"	"48"	"2012"	"2012"	"Female"	"F"	420
	"Texas"	"48"	"2012"	"2012"	"Male"	"M"	2301
	"Texas"	"48"	"2013"	"2013"	"Female"	"F"	445
	"Texas"	"48"	"2013"	"2013"	"Male"	"M"	2314
	"Texas"	"48"	"2014"	"2014"	"Female"	"F"	491
	"Texas"	"48"	"2014"	"2014"	"Male"	"M"	2342
	"Texas"	"48"	"2015"	"2015"	"Female"	"F"	534
	"Texas"	"48"	"2015"	"2015"	"Male"	"M"	2654
	"Texas"	"48"	"2016"	"2016"	"Female"	"F"	571
	"Texas"	"48"	"2016"	"2016"	"Male"	"M"	2753
	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	571
	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	2913
	"Texas"	"48"	"2018"	"2018"	"Female"	"F"	550
	"Texas"	"48"	"2018"	"2018"	"Male"	"M"	2939
	"Texas"	"48"	"2019"	"2019"	"Female"	"F"	570
	"Texas"	"48"	"2019"	"2019"	"Male"	"M"	3067
	"Texas"	"48"	"2020 "	"2020"	"Female"	"F"	648
	"Texas"	"48"	"2020 "	"2020"	"Male"	"M"	3474
	"Utah"	"49"	"1999"	"1999"	"Female"	"F"	21
	"Utah"	"49"	"1999"	"1999"	"Male"	"M"	166
	"Utah"	"49"	"2000"	"2000"	"Female"	"F"	27
	"Utah"	"49"	"2000"	"2000"	"Male"	"M"	166
	"Utah"	"49"	"2001"	"2001"	"Female"	"F"	35
	"Utah"	"49"	"2001"	"2001"	"Male"	"M"	191
	"Utah"	"49"	"2002"	"2002"	"Female"	"F"	26
	"Utah"	"49"	"2002"	"2002"	"Male"	"M"	176
	"Utah"	"49"	"2003"	"2003"	"Female"	"F"	28
	"Utah"	"49"	"2003"	"2003"	"Male"	"M"	199
	"Utah"	"49"	"2004"	"2004"	"Female"	"F"	25
	"Utah"	"49"	"2004"	"2004"	"Male"	"M"	195
	"Utah"	"49"	"2005"	"2005"	"Female"	"F"	27
	"Utah"	"49"	"2005"	"2005"	"Male"	"M"	199
	"Utah"	"49"	"2006"	"2006"	"Female"	"F"	35
	"Utah"	"49"	"2006"	"2006"	"Male"	"M"	187
	"Utah"	"49"	"2007"	"2007"	"Female"	"F"	38
	"Utah"	"49"	"2007"	"2007"	"Male"	"M"	203
	"Utah"	"49"	"2008"	"2008"	"Female"	"F"	31
	"Utah"	"49"	"2008"	"2008"	"Male"	"M"	200
	"Utah"	"49"	"2009"	"2009"	"Female"	"F"	40
	"Utah"	"49"	"2009"	"2009"	"Male"	"M"	214
	"Utah"	"49"	"2010"	"2010"	"Female"	"F"	42
	"Utah"	"49"	"2010"	"2010"	"Male"	"M"	266
	"Utah"	"49"	"2011"	"2011"	"Female"	"F"	53
	"Utah"	"49"	"2011"	"2011"	"Male"	"M"	246
	"Utah"	"49"	"2012"	"2012"	"Female"	"F"	38
	"Utah"	"49"	"2012"	"2012"	"Male"	"M"	282
	"Utah"	"49"	"2013"	"2013"	"Female"	"F"	49
	"Utah"	"49"	"2013"	"2013"	"Male"	"M"	285
	"Utah"	"49"	"2014"	"2014"	"Female"	"F"	48
	"Utah"	"49"	"2014"	"2014"	"Male"	"M"	275
	"Utah"	"49"	"2015"	"2015"	"Female"	"F"	49
	"Utah"	"49"	"2015"	"2015"	"Male"	"M"	312
	"Utah"	"49"	"2016"	"2016"	"Female"	"F"	54
	"Utah"	"49"	"2016"	"2016"	"Male"	"M"	309
	"Utah"	"49"	"2017"	"2017"	"Female"	"F"	68
	"Utah"	"49"	"2017"	"2017"	"Male"	"M"	336
	"Utah"	"49"	"2018"	"2018"	"Female"	"F"	54
	"Utah"	"49"	"2018"	"2018"	"Male"	"M"	325
	"Utah"	"49"	"2019"	"2019"	"Female"	"F"	55
	"Utah"	"49"	"2019"	"2019"	"Male"	"M"	334
	"Utah"	"49"	"2020 "	"2020"	"Female"	"F"	60
	"Utah"	"49"	"2020 "	"2020"	"Male"	"M"	357
	"Vermont"	"50"	"1999"	"1999"	"Female"	"F"	10
	"Vermont"	"50"	"1999"	"1999"	"Male"	"M"	50
	"Vermont"	"50"	"2000"	"2000"	"Female"	"F"	Suppressed
	"Vermont"	"50"	"2000"	"2000"	"Male"	"M"	49
	"Vermont"	"50"	"2001"	"2001"	"Female"	"F"	Suppressed
	"Vermont"	"50"	"2001"	"2001"	"Male"	"M"	47
	"Vermont"	"50"	"2002"	"2002"	"Female"	"F"	Suppressed
	"Vermont"	"50"	"2002"	"2002"	"Male"	"M"	55
	"Vermont"	"50"	"2003"	"2003"	"Female"	"F"	Suppressed
	"Vermont"	"50"	"2003"	"2003"	"Male"	"M"	44
	"Vermont"	"50"	"2004"	"2004"	"Female"	"F"	Suppressed
	"Vermont"	"50"	"2004"	"2004"	"Male"	"M"	57
	"Vermont"	"50"	"2005"	"2005"	"Female"	"F"	Suppressed
	"Vermont"	"50"	"2005"	"2005"	"Male"	"M"	37
	"Vermont"	"50"	"2006"	"2006"	"Female"	"F"	Suppressed
	"Vermont"	"50"	"2006"	"2006"	"Male"	"M"	46
	"Vermont"	"50"	"2007"	"2007"	"Female"	"F"	Suppressed
	"Vermont"	"50"	"2007"	"2007"	"Male"	"M"	45
	"Vermont"	"50"	"2008"	"2008"	"Female"	"F"	Suppressed
	"Vermont"	"50"	"2008"	"2008"	"Male"	"M"	48
	"Vermont"	"50"	"2009"	"2009"	"Female"	"F"	Suppressed
	"Vermont"	"50"	"2009"	"2009"	"Male"	"M"	53
	"Vermont"	"50"	"2010"	"2010"	"Female"	"F"	10
	"Vermont"	"50"	"2010"	"2010"	"Male"	"M"	60
	"Vermont"	"50"	"2011"	"2011"	"Female"	"F"	Suppressed
	"Vermont"	"50"	"2011"	"2011"	"Male"	"M"	69
	"Vermont"	"50"	"2012"	"2012"	"Female"	"F"	Suppressed
	"Vermont"	"50"	"2012"	"2012"	"Male"	"M"	54
	"Vermont"	"50"	"2013"	"2013"	"Female"	"F"	15
	"Vermont"	"50"	"2013"	"2013"	"Male"	"M"	49
	"Vermont"	"50"	"2014"	"2014"	"Female"	"F"	Suppressed
	"Vermont"	"50"	"2014"	"2014"	"Male"	"M"	61
	"Vermont"	"50"	"2015"	"2015"	"Female"	"F"	Suppressed
	"Vermont"	"50"	"2015"	"2015"	"Male"	"M"	63
	"Vermont"	"50"	"2016"	"2016"	"Female"	"F"	Suppressed
	"Vermont"	"50"	"2016"	"2016"	"Male"	"M"	71
	"Vermont"	"50"	"2017"	"2017"	"Female"	"F"	13
	"Vermont"	"50"	"2017"	"2017"	"Male"	"M"	57
	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	13
	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	68
	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	Suppressed
	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	59
	"Vermont"	"50"	"2020 "	"2020"	"Female"	"F"	Suppressed
	"Vermont"	"50"	"2020 "	"2020"	"Male"	"M"	68
	"Virginia"	"51"	"1999"	"1999"	"Female"	"F"	128
	"Virginia"	"51"	"1999"	"1999"	"Male"	"M"	691
	"Virginia"	"51"	"2000"	"2000"	"Female"	"F"	139
	"Virginia"	"51"	"2000"	"2000"	"Male"	"M"	652
	"Virginia"	"51"	"2001"	"2001"	"Female"	"F"	128
	"Virginia"	"51"	"2001"	"2001"	"Male"	"M"	635
	"Virginia"	"51"	"2002"	"2002"	"Female"	"F"	127
	"Virginia"	"51"	"2002"	"2002"	"Male"	"M"	676
	"Virginia"	"51"	"2003"	"2003"	"Female"	"F"	119
	"Virginia"	"51"	"2003"	"2003"	"Male"	"M"	687
	"Virginia"	"51"	"2004"	"2004"	"Female"	"F"	134
	"Virginia"	"51"	"2004"	"2004"	"Male"	"M"	680
	"Virginia"	"51"	"2005"	"2005"	"Female"	"F"	129
	"Virginia"	"51"	"2005"	"2005"	"Male"	"M"	752
	"Virginia"	"51"	"2006"	"2006"	"Female"	"F"	129
	"Virginia"	"51"	"2006"	"2006"	"Male"	"M"	676
	"Virginia"	"51"	"2007"	"2007"	"Female"	"F"	132
	"Virginia"	"51"	"2007"	"2007"	"Male"	"M"	681
	"Virginia"	"51"	"2008"	"2008"	"Female"	"F"	112
	"Virginia"	"51"	"2008"	"2008"	"Male"	"M"	695
	"Virginia"	"51"	"2009"	"2009"	"Female"	"F"	120
	"Virginia"	"51"	"2009"	"2009"	"Male"	"M"	701
	"Virginia"	"51"	"2010"	"2010"	"Female"	"F"	127
	"Virginia"	"51"	"2010"	"2010"	"Male"	"M"	740
	"Virginia"	"51"	"2011"	"2011"	"Female"	"F"	140
	"Virginia"	"51"	"2011"	"2011"	"Male"	"M"	713
	"Virginia"	"51"	"2012"	"2012"	"Female"	"F"	105
	"Virginia"	"51"	"2012"	"2012"	"Male"	"M"	724
	"Virginia"	"51"	"2013"	"2013"	"Female"	"F"	140
	"Virginia"	"51"	"2013"	"2013"	"Male"	"M"	716
	"Virginia"	"51"	"2014"	"2014"	"Female"	"F"	141
	"Virginia"	"51"	"2014"	"2014"	"Male"	"M"	739
	"Virginia"	"51"	"2015"	"2015"	"Female"	"F"	150
	"Virginia"	"51"	"2015"	"2015"	"Male"	"M"	787
	"Virginia"	"51"	"2016"	"2016"	"Female"	"F"	163
	"Virginia"	"51"	"2016"	"2016"	"Male"	"M"	875
	"Virginia"	"51"	"2017"	"2017"	"Female"	"F"	171
	"Virginia"	"51"	"2017"	"2017"	"Male"	"M"	858
	"Virginia"	"51"	"2018"	"2018"	"Female"	"F"	167
	"Virginia"	"51"	"2018"	"2018"	"Male"	"M"	864
	"Virginia"	"51"	"2019"	"2019"	"Female"	"F"	163
	"Virginia"	"51"	"2019"	"2019"	"Male"	"M"	857
